nace_r2,na_item,geo\TIME_PERIOD,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3
R-U,B1G,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,169.0,175.1,180.2,185.3,183.7,180.7,180.4,182.9,190.4,198.0,206.4,213.9,224.0,224.4,212.0,211.9,205.6,199.5,206.2,203.3,209.4,220.2,226.9,222.5,223.4,225.6,226.2,229.2,225.5,230.8,232.6,240.5,244.9,244.5,252.5,240.3,248.3,254.6,263.2,269.7,271.1,270.4,273.8,279.8,271.8,284.7,285.3,291.2,292.7,300.9,300.7,308.3,313.5,314.4,284.1,285.0,298.8,286.0,306.9,299.0,302.5,305.2,310.5,311.1,311.2,310.4,310.3,310.7,313.5,308.5,307.0,306.5,311.4,312.9,312.1,315.2,316.4,313.7,310.9,309.2,307.7,307.4,310.7,317.3,322.8,334.6,339.2,340.4,344.2,345.3,350.4,350.4,348.1,347.7,370.5,389.0,391.9,387.1,421.8,382.5,262.9,345.8,341.0,361.1,363.3,371.2,362.1,349.1,371.2,373.4
R-U,B1G,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12640.3,12783.4,12828.7,12830.4,12876.6,12896.2,12929.4,13043.3,13214.7,13337.1,13368.0,13375.2,13485.2,13481.9,13545.4,13710.4,13597.7,13772.9,13918.0,14069.3,14058.9,14059.9,13971.2,13826.6,13689.9,13542.4,13396.6,13292.3,13022.5,13045.9,13118.8,13246.2,13781.5,13939.0,14018.7,14059.7,13747.6,13805.4,13913.3,13974.8,14151.4,14289.7,14380.9,14479.9,14497.3,14597.6,14658.8,14671.9,14787.3,14784.2,14714.7,14573.2,14894.8,14800.1,14759.8,14723.1,14935.9,14990.2,15049.0,15170.7,15468.8,15557.8,15507.7,15342.6,15163.4,14961.4,14800.3,14649.2,14557.6,14543.0,14574.2,14702.4,14818.5,14897.1,14859.2,14792.7,14919.9,14820.3,14673.1,14561.6,14889.5,14823.0,14844.3,14917.2,14993.6,15051.2,15082.4,15051.9,15010.5,14931.3,15001.0,15064.7,15041.1,14983.5,15018.3,15047.4,13207.2,11652.0,13068.4,11908.9,11470.3,12488.0,12533.1,13115.1,12922.3,13515.7,13548.2
R-U,B1G,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9,95.7,96.4,96.9,98.6,99.6,101.4,104.3,107.9,110.2,111.2,110.7,108.9,107.9,107.2,106.6,107.1,108.4,110.6,111.2,114.9,116.6,117.8,120.0,120.4,121.6,124.6,128.9,126.3,130.1,132.1,133.8,134.8,135.9,137.4,139.2,141.9,143.0,146.6,146.3,147.5,150.7,152.1,157.3,160.5,164.6,165.3,166.9,167.1,167.2,172.3,178.7,188.5,196.2,198.2,197.5,193.4,192.7,194.2,198.8,204.7,207.8,209.8,210.8,212.5,212.0,209.4,207.9,211.9,206.8,204.2,195.6,186.0,171.0,165.6,160.6,166.5,167.1,169.3,170.3,169.4,170.7,171.8,172.4,175.2,178.0,180.3,183.5,185.5,186.6,187.9,188.3,188.4,191.9,195.4,200.9,207.0,210.9,209.6,207.2,194.6,124.1,186.6,164.8,172.9,174.4,196.3,197.1,195.6,194.2,198.2
R-U,B1G,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4,68.4,69.8,73.2,78.1,80.5,81.0,79.1,74.4,71.3,72.0,72.3,73.1,75.5,76.5,76.6,76.7,75.1,75.7,77.1,83.1,82.6,83.7,84.7,80.8,91.7,82.0,82.3,83.7,87.4,88.7,90.6,90.4,92.9,94.7,98.0,103.3,105.7,111.0,111.9,117.6,121.6,123.5,131.5,133.7,139.6,144.7,149.3,182.1,174.8,171.0,167.5,157.2,154.6,148.1,133.2,125.5,114.1,106.9,107.6,111.4,114.9,117.8,120.7,119.3,120.3,121.8,125.0,132.5,136.9,141.0,140.7,143.3,143.0,143.8,145.4,139.5,139.7,140.1,140.2,143.0,146.4,148.4,152.5,155.0,154.9,155.8,154.3,158.3,159.7,163.0,165.6,168.2,169.9,169.4,170.4,172.3,170.2,166.6,164.6,152.2,105.0,137.0,129.6,115.3,118.8,126.6,131.7,136.6,144.1,147.6
R-U,B1G,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,83.3,81.1,81.5,87.8,86.4,84.0,85.8,83.8,92.7,108.6,106.0,97.3,100.6,96.5,101.0,106.9,107.4,107.8,111.6,119.9,122.3,121.4,127.4,128.3,127.7,134.6,138.7,152.1,160.9,167.5,163.6,162.6,164.2,162.1,165.9,169.2,171.7,171.2,174.7,173.0,169.8,172.0,167.2,158.2,156.4,157.8,155.2,156.5,155.4,152.8,154.4,147.6,148.2,141.9,139.7,134.4,128.1,120.7,122.8,119.5,119.8,121.2,116.1,124.0,121.9,125.4,127.4,128.0,132.0,133.4,133.8,138.8,142.6,142.1,146.3,145.7,146.9,149.1,150.5,150.4,151.4,153.3,153.4,153.4,153.5,153.9,154.8,155.5,156.2,156.5,156.3,156.7,157.2,158.5,159.7,160.7,160.6,159.7,160.1,160.2,128.0,144.2,132.7,136.0,140.1,143.7,146.8,149.9,153.0,151.9
R-U,B1G,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,106.5,112.6,112.5,111.6,112.6,112.7,112.8,116.0,116.2,118.9,117.3,121.9,122.7,121.0,124.3,123.9,124.9,122.8,125.9,124.8,127.8,133.2,129.5,127.0,127.1,127.1,128.6,130.5,129.8,132.0,131.5,133.3,135.4,136.5,138.4,136.5,137.0,138.0,138.5,140.5,144.9,145.2,151.4,154.1,153.8,155.9,156.3,155.7,153.3,163.7,151.9,161.4,162.4,162.6,162.2,166.3,168.9,173.9,174.6,175.1,175.9,174.9,177.2,179.6,178.2,179.8,177.6,180.3,178.9,184.8,186.4,184.1,186.7,186.6,185.1,187.0,185.1,183.9,188.0,186.9,193.1,189.9,190.6,190.4,189.0,191.6,193.9,193.1,199.2,199.3,194.3,197.7,194.2,195.2,197.8,198.7,202.9,208.2,207.9,187.2,184.4,195.9,201.8,210.6,216.4,218.5,220.9,218.3,220.8,224.5
R-U,B1G,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.6,612.7,594.5,585.6,561.9,545.8,545.2,538.3,532.4,522.1,515.6,505.0,505.4,502.4,501.6,505.1,516.9,524.4,528.8,527.4,526.9,526.7,534.7,550.7,569.1,588.2,603.9,606.6,627.6,630.0,632.2,641.3,607.6,611.9,601.3,598.8,595.4,598.3,589.8,601.0,623.3,606.2,636.2,612.7,613.8,626.7,611.5,627.5,623.2,627.5,640.0,639.1,657.3,650.9,645.0,653.4,619.4,621.4,620.1,607.8,625.9,626.2,617.6,620.3,626.3,626.2,629.2,625.9,612.5,612.0,608.4,609.5,616.4,615.1,628.5,626.2,631.4,645.3,636.0,650.4,656.4,656.5,659.0,663.8,656.7,660.7,676.5,687.1,700.6,712.5,733.6,743.5,754.8,771.2,777.7,789.8,827.8,842.1,834.7,859.2,838.1,658.9,727.6,746.5,794.7,803.7,855.8,889.3,902.3,932.7,915.5
R-U,B1G,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,40.0,43.6,47.0,44.9,49.1,53.1,53.4,53.8,55.0,57.1,56.8,58.2,60.3,65.5,63.6,56.1,58.5,55.1,54.5,73.7,75.2,77.5,75.1,77.0,78.2,78.8,78.1,102.7,105.3,104.4,105.6,148.3,152.2,148.6,146.8,148.4,146.4,141.7,143.4,131.1,143.1,140.6,133.5,129.1,132.0,133.1,134.6,135.4,137.2,133.5,140.3,149.2,149.5,147.5,155.3,201.1,201.1,197.9,211.4,209.7,214.2,208.1,214.9,178.1,181.0,176.6,177.6,194.2,196.6,193.3,188.6,205.5,203.3,207.9,203.1,206.2,208.1,211.4,210.7,238.8,212.6,234.0,226.5,259.8,234.7,256.9,260.2,284.8,249.6,265.8
R-U,B1G,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762.9,2787.0,2819.8,2860.8,2906.5,2937.3,2975.1,3020.6,3021.6,3049.5,3060.6,3080.8,3138.3,3184.1,3204.8,3228.6,3260.0,3297.2,3314.8,3320.2,3355.3,3361.6,3363.8,3342.6,3385.4,3370.3,3411.3,3361.2,3326.3,3259.5,3317.2,3383.4,3406.3,3314.4,3242.5,3311.7,3503.9,3317.1,3362.3,3341.5,3275.7,3788.0,3474.7,3488.6,3641.4,3646.4,3622.7,3659.2,3671.9,3669.9,3660.0,3658.2,3567.4,3561.7,3567.9,3563.6,3560.0,3547.7,3553.9,3547.9,3568.3,3560.2,3527.8,3531.0,3473.4,3470.6,3461.7,3427.8,3376.8,3357.3,3338.4,3301.3,3321.7,3290.0,3283.5,3292.5,3329.3,3303.6,3335.0,3348.3,3339.1,3371.7,3367.8,3387.7,3391.7,3434.7,3445.1,3467.1,3491.9,3510.5,3534.5,3552.6,3573.9,3639.3,3653.2,3666.5,3318.1,2370.5,2850.1,2688.8,2112.3,2724.7,3055.3,2888.2,2918.6,3807.6,3789.1
R-U,B1G,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.6,1653.9,1652.0,1639.2,1633.6,1642.8,1640.6,1650.1,1645.9,1630.8,1641.1,1653.6,1663.8,1677.6,1698.0,1697.7,1690.2,1697.7,1691.3,1706.0,1714.5,1715.8,1715.4,1713.6,1720.1,1701.4,1712.1,1736.1,1717.8,1742.8,1756.1,1735.5,1749.8,1721.0,1728.0,1749.1,1727.3,1856.7,1829.0,1813.1,1825.3,1809.1,1812.2,1811.2,1809.9,1826.2,1824.7,1873.5,1893.8,1896.0,1919.2,1918.3,1940.7,1969.6,1948.4,1934.5,1913.6,1896.2,1907.9,1905.9,1917.9,1932.2,1908.4,1908.1,1926.1,1918.7,1946.5,1959.5,1944.9,1957.4,1943.0,1936.0,1956.6,1934.9,1901.6,1929.0,1921.5,1939.8,1966.3,1955.4,1958.8,1971.3,1976.0,1958.9,1960.4,1941.8,1935.0,1958.6,1971.2,1979.5,1984.1,1990.1,1992.7,1990.3,1979.9,1975.5,1995.2,2013.1,2005.7,2016.1,1832.6,1317.7,1826.6,1587.5,1581.3,1685.1,1808.9,1633.4,1794.1,1808.3,1794.6
R-U,B1G,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.7,1366.8,1395.0,1922.6,1772.3,1660.2,1637.3,1594.9,1619.6,1615.7,1719.3,1269.2,1736.9,1740.4,1626.2,1654.2,1710.7,1793.7,1792.8,1989.8,1385.3,1361.1,1411.6,1358.2,1346.2,1354.8,1409.7,1350.9,1398.4,1464.2,1426.4,1514.4,1504.0,1459.0,1461.3,1442.7,1432.6,1427.2,1426.8,1425.9,1440.3,1464.4,1459.8,1500.1,1584.0,1565.6,1556.0,1505.4,1508.0,1545.5,1599.6,1703.6,1670.6,1747.4,1820.8,1915.2,1718.3,1777.6,1803.4,1691.5,1384.2,1346.7,1319.7,1328.5,1362.1,1358.3,1377.0,1410.9,1477.2,1513.8,1524.0,1568.2,1542.3,1535.4,1564.3,1554.9,1568.2,1589.2,1606.5,1617.4,1645.6,1651.2,1656.8,1648.6,1627.0,1639.2,1645.8,1671.4,1688.1,1705.6,1729.3,1754.2,1815.3,1844.0,1885.7,1881.3,1782.9,1859.4,1890.1,1981.8,2033.8,1890.8,1911.9,1944.0,920.8,2239.2,2231.4,2204.8,945.8,2221.3,2242.9
R-U,B1G,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.2,809.6,810.1,814.8,821.4,836.1,858.1,868.9,890.5,901.7,910.1,905.9,886.3,877.6,866.4,866.4,867.6,872.4,885.0,907.0,946.6,966.7,971.8,961.6,940.2,917.1,914.2,920.1,932.1,940.0,949.1,949.7,949.3,948.8,951.2,952.1,952.5,960.3,954.3,963.9,964.2,969.8,969.9,973.9,979.5,981.3,992.4,999.1,1013.7,1027.0,1047.5,1065.5,1088.3,1108.5,1110.0,1119.6,1107.2,1100.5,1099.2,1104.8,1123.0,1127.6,1124.4,1119.3,1110.7,1111.1,1111.0,1096.9,1102.5,1105.6,1108.1,1084.2,1081.0,1079.0,1083.8,1092.4,1095.1,1103.9,1123.8,1124.8,1137.4,1149.4,1150.0,1146.5,1140.1,1140.6,1147.9,1160.5,1182.2,1196.8,1209.0,1214.5,1202.6,1204.3,1214.1,1234.7,1249.6,1237.8,1258.7,1260.5,1256.3,827.3,1048.6,1099.0,1082.4,972.4,1018.2,1016.7,1147.8,1002.5,1050.8
R-U,B1G,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.4,733.9,746.9,769.8,781.6,794.2,819.2,803.9,943.8,956.7,931.4,848.3,895.1,912.0,910.2,891.6,891.5,899.7,887.0,881.9,865.2,887.8,901.5,868.0,792.9,814.7,826.2,794.8,815.4,804.1,823.3,839.1,830.5,799.1,798.2,862.2,859.9,891.8,857.5,969.8,905.3,917.7,949.4,997.6,1049.5,1069.3,1087.6,1063.4,1089.6,1144.4,1151.6,1061.6,1044.9,1154.7,1115.7,1172.4,1151.4,1071.3,1120.8,1282.9,848.0,886.4,868.2,931.7,1101.1,1059.7,1080.2,1056.5,976.8,897.0,904.0,941.6,806.6,780.2,740.5,720.0,752.5,783.7,744.2,766.6,776.7,819.8,876.0,845.8,813.3,755.8,725.4,769.0,848.2,832.1,858.0,866.3,898.3,859.8,893.0,947.6,950.3,856.0,954.3,974.1,979.5,524.8,743.2,799.6,854.7,1041.4,919.8,920.9,954.8,1157.5,939.2
R-U,B1G,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.9,167.7,171.7,168.1,173.3,178.1,176.4,180.4,179.0,179.3,181.6,186.2,190.3,190.8,191.7,194.2,219.5,221.7,221.8,218.1,210.2,207.5,207.2,203.5,208.9,207.0,208.9,207.4,203.8,209.0,201.5,207.0,205.9,206.6,209.1,208.9,209.2,210.9,212.8,219.5,225.6,228.6,231.0,233.0,228.8,229.1,230.8,229.1,230.7,230.3,227.8,227.3,229.3,229.4,227.9,227.6,224.8,221.1,219.2,218.2,216.8,220.5,219.3,215.4,221.7,219.6,223.3,222.2,221.1,214.7,214.3,210.6,212.7,212.4,210.8,226.6,206.3,213.4,214.4,217.5,211.9,211.0,208.5,212.0,218.0,219.4,222.5,227.2,225.9,226.5,229.7,228.5,231.6,231.5,232.2,233.2,239.9,238.1,243.5,242.8,224.4,177.6,229.5,169.6,186.8,202.7,239.5,222.7,225.3,249.2,251.8
R-U,B1G,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.2,333.0,340.8,363.6,430.0,507.9,543.6,592.0,547.6,535.9,506.3,409.2,421.1,369.9,361.5,409.5,289.1,392.1,445.3,450.1,342.7,361.2,316.5,240.4,355.7,335.1,332.3,284.3,348.9,340.8,340.5,352.3,310.9,312.4,306.9,304.6,306.0,309.7,304.3,311.2,362.8,374.6,402.5,406.6,392.4,389.4,382.4,437.8,445.3,487.4,502.1,443.1,384.9,386.0,384.4,306.6,462.8,480.2,487.7,490.3,500.0,561.2,554.4,513.5,540.5,522.4,539.9,563.5,576.3,553.7,577.0,562.4,574.4,546.6,541.5,563.2,563.0,561.0,565.4,561.4,610.9,608.8,601.8,616.3,562.4,538.7,520.4,535.6,534.8,511.6,487.7,525.0,518.7,590.4,440.6,496.5,568.6,536.2,671.1,562.5,495.5,414.4,469.4,438.0,454.2,418.9,448.9,455.1,436.6,472.7,461.4
R-U,B1G,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.5,929.6,933.9,937.4,919.2,901.9,905.3,905.3,922.7,907.1,887.1,878.5,868.9,858.6,838.6,848.2,842.1,854.2,866.3,894.1,901.9,891.5,888.0,893.2,938.3,937.4,944.3,941.7,912.3,942.6,958.2,1045.7,1068.2,1050.9,965.1,843.8,1004.1,1022.3,1034.4,1040.5,1039.6,1037.9,1044.0,1065.6,1053.5,1064.7,1081.2,1083.8,1072.5,1097.7,1089.0,1084.7,1090.7,1095.9,1102.0,1089.9,1114.1,1094.2,1128.0,1119.3,1115.9,1104.6,1144.4,1156.6,1153.1,1176.5,1179.1,1192.1,1197.3,1192.1,1210.3,1257.1,1225.0,1226.8,1239.7,1246.7,1273.5,1267.5,1257.9,1252.7,1250.1,1270.9,1270.1,1303.9,1294.3,1327.2,1306.5,1307.3,1276.1,1277.9,1268.3,1276.1,1256.2,1255.3,1252.7,1246.7,1244.9,1234.5,1228.5,1231.1,1251.9,1246.7,1244.9,1248.4,1264.0,1256.2,1278.7,1292.6,1295.2,1314.3,1299.5,1291.7,1265.7,1303.0,1276.1,1304.7,1355.8,1366.2,1356.7,1356.7,1358.4,1149.6,1276.1,1281.3,1231.1,1276.1,1284.8,1287.4,1277.9,1348.9,1342.0
R-U,B1G,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.0,1766.6,1784.5,1783.2,1774.4,1793.1,1803.9,1817.3,1811.0,1898.0,1792.8,1770.6,1863.0,1824.9,1896.1,1876.1,1885.1,1858.0,1873.4,1888.7,1932.9,1943.4,1909.6,1954.1,1919.5,1936.4,1935.4,1998.7,1891.0,1928.9,1984.5,1956.9,2020.5,2020.8,2027.4,2006.6,2068.0,2061.0,2098.9,2058.2,2087.3,2071.6,2098.1,2130.0,2140.2,2138.6,2162.1,2147.8,2202.4,2213.0,2215.7,2281.6,2281.1,2277.0,2295.3,2321.6,2313.3,2324.6,2336.0,2330.7,2346.3,2346.2,2366.0,2357.5,2287.6,2317.5,2289.5,2342.7,2345.4,2380.6,2359.4,2385.3,2404.3,2425.0,2428.4,2425.3,2411.8,2430.1,2423.6,2409.6,2418.9,2451.4,2474.4,2459.8,2485.5,2460.8,2490.4,2470.4,2511.7,2533.7,2536.8,2569.9,2589.8,2577.1,2577.3,2613.1,2594.4,2614.1,2667.2,2704.7,2643.0,2665.2,2659.4,2698.1,2725.0,2755.6,2727.4,2730.7,2581.2,2321.4,2412.5,2359.1,2444.6,2398.4,2495.9,2557.3,2596.7,2651.7,2653.4
R-U,B1G,NO,881.3,898.1,898.9,902.2,912.0,903.9,907.7,906.5,896.4,891.7,896.8,911.8,925.0,941.1,950.0,954.2,959.3,969.2,972.9,987.3,1015.9,1017.9,1034.2,1027.9,1035.9,1046.1,1044.5,1049.4,1082.2,1087.3,1078.0,1078.2,1076.2,1090.1,1097.0,1090.5,1068.8,1059.7,1068.2,1064.1,1048.4,1045.0,1049.0,1062.7,1072.9,1071.8,1092.8,1077.3,1091.9,1103.1,1106.9,1115.3,1113.5,1113.3,1122.3,1136.9,1150.6,1173.5,1178.2,1179.4,1188.9,1197.8,1207.8,1212.9,1266.4,1273.7,1294.6,1296.9,1301.4,1301.7,1306.7,1332.4,1338.2,1343.4,1352.4,1359.8,1369.4,1381.4,1389.7,1389.0,1414.6,1424.1,1430.0,1425.1,1409.9,1403.0,1401.1,1407.8,1463.0,1473.5,1482.2,1456.1,1398.0,1401.0,1399.5,1393.9,1348.8,1370.7,1388.8,1376.8,1375.1,1400.1,1380.3,1378.5,1425.0,1398.6,1385.8,1392.1,1439.5,1406.2,1397.7,1426.4,1432.3,1438.7,1438.8,1431.1,1394.6,1401.8,1410.4,1424.0,1421.2,1397.4,1387.3,1417.8,1421.0,1410.9,1405.4,1434.1,1441.6,1437.0,1432.7,1451.4,1449.4,1468.3,1476.1,1496.5,1523.9,1497.6,1519.8,1537.7,1534.5,1529.9,1516.2,1570.7,1469.5,1471.3,1462.6,1466.1,1472.1,1474.7,1470.3,1479.4,1500.6,1519.4,1518.1,1519.1,1525.2,1516.6,1538.7,1554.4,1469.4,982.1,1368.6,1299.8,1045.3,1225.7,1568.9,1628.0,1566.2,1671.2,1702.2
R-U,B1G,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707.8,2670.4,2687.9,2655.5,2578.9,2484.2,2459.2,2415.5,2379.6,2357.5,2283.8,2256.2,2252.6,2257.7,2230.0,2185.5,2077.1,2045.4,2023.1,2023.0,2099.6,2091.3,2073.4,2052.6,2025.4,2009.3,1986.2,1971.1,1954.5,1939.5,1950.8,1948.5,2007.9,2061.1,2025.2,1975.9,1927.1,1927.3,1927.7,1929.2,2057.4,2190.8,2308.3,2133.4,1971.2,1984.6,2001.4,2029.9,2091.0,2180.8,2177.3,2151.0,2126.3,2136.3,2154.3,2170.7,2332.9,2484.3,2628.6,2446.0,2270.3,2286.3,2303.7,2315.6,2410.8,2488.6,2457.8,2416.8,2392.6,2409.7,2436.2,2468.8,2661.4,2842.4,3017.7,2810.6,2591.6,2598.4,2590.7,2571.1,2622.3,2667.4,2623.9,2575.2,2541.8,2550.8,2548.6,2542.5,2729.5,2903.9,3064.3,2781.2,2518.1,2522.0,2511.9,2506.0,2716.5,2940.3,2768.3,2578.9,2418.7,2412.9,2405.6,2423.4,2643.0,2879.8,3109.4,2822.1,2547.0,2560.9,2603.0,2627.9,2915.8,3215.6,3068.1,2910.0,2748.1,2750.2,2722.0,2703.1,2456.5,1883.0,2488.6,2370.3,2119.2,2603.2,2949.8,2809.2,2933.8,3004.5,3011.4
R-U,B1G,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11433.5,11824.5,11943.8,11750.1,11801.5,11858.4,11963.1,11963.1,11836.4,12183.3,11845.6,12555.0,12219.1,12204.4,13021.2,12971.7,12545.8,12786.3,12427.4,12206.3,13109.3,13089.2,13192.9,13109.3,13325.9,13811.4,13481.0,13593.9,13629.7,13572.8,13967.5,13787.6,14024.4,13989.5,14176.7,13710.5,13832.5,14130.8,13613.2,13730.7,13906.0,14625.5,14608.1,14955.0,14708.1,14528.2,14672.3,14953.1,14035.4,13664.6,14134.5,14682.4,14481.4,14554.8,14230.9,13789.4,13935.3,13898.6,14102.4,13748.1,13896.8,14046.4,14238.2,13974.8,14618.1,14596.1,14604.4,14498.8,14538.3,14380.4,15451.5,14363.9,14498.8,14745.7,14745.7,15167.0,15562.5,15618.5,15814.9,15985.6,15953.5,16094.8,16272.0,16541.8,15984.7,15766.3,15778.2,15659.8,15702.0,16006.7,16097.6,16148.1,16087.5,16248.1,16202.2,16169.2,16102.2,16082.9,16265.5,16511.5,15368.0,8949.1,12865.2,,,,,,,,
R-U,B1G,MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1,57.8,57.6,57.6,57.0,56.7,56.5,55.8,53.6,52.9,51.5,50.3,51.7,50.0,50.0,50.3,52.7,53.4,53.7,53.7,51.2,51.0,51.6,53.0,54.6,55.4,54.0,52.8,52.5,53.7,58.2,62.5,64.8,67.5,66.4,64.5,77.3,67.0,60.1,53.9,52.9,51.4,40.7,49.2,47.9,47.4,46.5,45.4,46.4,43.6,41.6,40.7,44.5,46.6,49.8,52.5,52.9,54.0,55.0,56.3,56.1,57.2,57.7,57.9,60.1,60.6,61.7,62.9,62.1,63.4,64.3,64.2,67.1,66.7,67.2,68.5,72.3,73.6,75.3,71.1,64.3,59.3,53.2,53.2,53.0,53.2,53.5,53.6,,,
R-U,B1G,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,111.2,115.0,107.2,100.1,101.4,106.8,106.6,106.8,105.8,104.5,106.6,111.8,115.5,117.3,115.4,112.1,109.0,109.5,111.9,114.4,119.5,123.6,130.0,135.2,137.9,137.7,134.1,129.2,126.4,126.5,125.0,132.0,134.5,136.4,140.9,139.9,138.5,142.5,148.3,160.8,165.4,168.3,180.4,191.0,198.8,204.2,206.4,205.5,208.7,211.5,214.9,222.0,232.0,233.7,237.1,237.9,238.2,236.2,224.4,222.7,217.6,216.7,219.0,220.2,220.8,221.5,219.1,218.7,218.7,220.0,221.5,224.3,216.8,215.4,214.7,217.2,221.6,219.5,217.5,210.2,206.8,209.3,212.8,217.8,220.1,218.9,216.9,222.0,221.9,220.9,219.3,218.3,219.6,218.7,217.1,226.5,227.7,221.6,224.4,231.4,162.2,199.5,195.7,203.9,220.6,239.6,245.2,231.4,249.4,274.9
